date,area_name,category_name,demand_index
2024-07-26,Nungambakkam,Supermarket,689
2024-08-25,Nungambakkam,Supermarket,697
2024-09-24,Nungambakkam,Supermarket,680
2024-10-24,Nungambakkam,Supermarket,713
2024-11-23,Nungambakkam,Supermarket,726
2024-12-23,Nungambakkam,Supermarket,740
2025-01-22,Nungambakkam,Supermarket,800
2025-02-21,Nungambakkam,Supermarket,837
2025-03-23,Nungambakkam,Supermarket,923
2025-04-22,Nungambakkam,Supermarket,943
2025-05-22,Nungambakkam,Supermarket,1009
2025-06-21,Nungambakkam,Supermarket,1043
2025-07-21,Nungambakkam,Supermarket,1035
2025-08-20,Nungambakkam,Supermarket,1058
2025-09-19,Nungambakkam,Supermarket,1053
2025-10-19,Nungambakkam,Supermarket,1071
2025-11-18,Nungambakkam,Supermarket,1126
2025-12-18,Nungambakkam,Supermarket,1160
2026-01-17,Nungambakkam,Supermarket,1234
2024-02-27,Nungambakkam,Clothing Store,824
2024-03-28,Nungambakkam,Clothing Store,870
2024-04-27,Nungambakkam,Clothing Store,923
2024-05-27,Nungambakkam,Clothing Store,946
2024-06-26,Nungambakkam,Clothing Store,948
2024-07-26,Nungambakkam,Clothing Store,925
2024-08-25,Nungambakkam,Clothing Store,947
2024-09-24,Nungambakkam,Clothing Store,944
2024-10-24,Nungambakkam,Clothing Store,940
2024-11-23,Nungambakkam,Clothing Store,954
2024-12-23,Nungambakkam,Clothing Store,965
2025-01-22,Nungambakkam,Clothing Store,1000
2025-02-21,Nungambakkam,Clothing Store,1058
2025-03-23,Nungambakkam,Clothing Store,1108
2025-04-22,Nungambakkam,Clothing Store,1156
2025-05-22,Nungambakkam,Clothing Store,1165
2025-06-21,Nungambakkam,Clothing Store,1221
2025-07-21,Nungambakkam,Clothing Store,1209
2025-08-20,Nungambakkam,Clothing Store,1208
2025-09-19,Nungambakkam,Clothing Store,1198
2025-10-19,Nungambakkam,Clothing Store,1231
2025-11-18,Nungambakkam,Clothing Store,1253
2025-12-18,Nungambakkam,Clothing Store,1272
2026-01-17,Nungambakkam,Clothing Store,1326
2024-02-27,Nungambakkam,Salon,482
2024-03-28,Nungambakkam,Salon,500
2024-04-27,Nungambakkam,Salon,547
2024-05-27,Nungambakkam,Salon,583
2024-06-26,Nungambakkam,Salon,600
2024-07-26,Nungambakkam,Salon,606
2024-08-25,Nungambakkam,Salon,576
2024-09-24,Nungambakkam,Salon,601
2024-10-24,Nungambakkam,Salon,594
2024-11-23,Nungambakkam,Salon,612
2024-12-23,Nungambakkam,Salon,661
2025-01-22,Nungambakkam,Salon,683
2025-02-21,Nungambakkam,Salon,736
2025-03-23,Nungambakkam,Salon,801
2025-04-22,Nungambakkam,Salon,841
2025-05-22,Nungambakkam,Salon,905
2025-06-21,Nungambakkam,Salon,934
2025-07-21,Nungambakkam,Salon,930
2025-08-20,Nungambakkam,Salon,942
2025-09-19,Nungambakkam,Salon,948
2025-10-19,Nungambakkam,Salon,958
2025-11-18,Nungambakkam,Salon,996
2025-12-18,Nungambakkam,Salon,1046
2026-01-17,Nungambakkam,Salon,1143
2024-02-27,Nungambakkam,Bakery,878
2024-03-28,Nungambakkam,Bakery,898
2024-04-27,Nungambakkam,Bakery,892
2024-05-27,Nungambakkam,Bakery,895
2024-06-26,Nungambakkam,Bakery,887
2024-07-26,Nungambakkam,Bakery,881
2024-08-25,Nungambakkam,Bakery,854
2024-09-24,Nungambakkam,Bakery,814
2024-10-24,Nungambakkam,Bakery,766
2024-11-23,Nungambakkam,Bakery,749
2024-12-23,Nungambakkam,Bakery,766
2025-01-22,Nungambakkam,Bakery,762
2025-02-21,Nungambakkam,Bakery,808
2025-03-23,Nungambakkam,Bakery,828
2025-04-22,Nungambakkam,Bakery,822
2025-05-22,Nungambakkam,Bakery,833
2025-06-21,Nungambakkam,Bakery,815
2025-07-21,Nungambakkam,Bakery,782
2025-08-20,Nungambakkam,Bakery,775
2025-09-19,Nungambakkam,Bakery,731
2025-10-19,Nungambakkam,Bakery,717
2025-11-18,Nungambakkam,Bakery,682
2025-12-18,Nungambakkam,Bakery,693
2026-01-17,Nungambakkam,Bakery,719
2024-02-27,Nungambakkam,Electronics,792
2024-03-28,Nungambakkam,Electronics,794
2024-04-27,Nungambakkam,Electronics,811
2024-05-27,Nungambakkam,Electronics,851
2024-06-26,Nungambakkam,Electronics,835
2024-07-26,Nungambakkam,Electronics,844
2024-08-25,Nungambakkam,Electronics,826
2024-09-24,Nungambakkam,Electronics,817
2024-10-24,Nungambakkam,Electronics,791
2024-11-23,Nungambakkam,Electronics,784
2024-12-23,Nungambakkam,Electronics,821
2025-01-22,Nungambakkam,Electronics,836
2025-02-21,Nungambakkam,Electronics,876
2025-03-23,Nungambakkam,Electronics,884
2025-04-22,Nungambakkam,Electronics,937
2025-05-22,Nungambakkam,Electronics,929
2025-06-21,Nungambakkam,Electronics,960
2025-07-21,Nungambakkam,Electronics,946
2025-08-20,Nungambakkam,Electronics,912
2025-09-19,Nungambakkam,Electronics,890
2025-10-19,Nungambakkam,Electronics,903
2025-11-18,Nungambakkam,Electronics,902
2025-12-18,Nungambakkam,Electronics,900
2026-01-17,Nungambakkam,Electronics,919
2024-02-27,Nungambakkam,Bookstore,301
2024-03-28,Nungambakkam,Bookstore,348
2024-04-27,Nungambakkam,Bookstore,363
2024-05-27,Nungambakkam,Bookstore,357
2024-06-26,Nungambakkam,Bookstore,355
2024-07-26,Nungambakkam,Bookstore,354
2024-08-25,Nungambakkam,Bookstore,296
2024-09-24,Nungambakkam,Bookstore,305
2024-10-24,Nungambakkam,Bookstore,269
2024-11-23,Nungambakkam,Bookstore,267
2024-12-23,Nungambakkam,Bookstore,258
2025-01-22,Nungambakkam,Bookstore,285
2025-02-21,Nungambakkam,Bookstore,340
2025-03-23,Nungambakkam,Bookstore,344
2025-04-22,Nungambakkam,Bookstore,354
2025-05-22,Nungambakkam,Bookstore,363
2025-06-21,Nungambakkam,Bookstore,367
2025-07-21,Nungambakkam,Bookstore,341
2025-08-20,Nungambakkam,Bookstore,331
2025-09-19,Nungambakkam,Bookstore,302
2025-10-19,Nungambakkam,Bookstore,296
2025-11-18,Nungambakkam,Bookstore,300
2025-12-18,Nungambakkam,Bookstore,288
2026-01-17,Nungambakkam,Bookstore,302
2024-02-27,Nungambakkam,Co-working Space,509
2024-03-28,Nungambakkam,Co-working Space,532
2024-04-27,Nungambakkam,Co-working Space,525
2024-05-27,Nungambakkam,Co-working Space,527
2024-06-26,Nungambakkam,Co-working Space,540
2024-07-26,Nungambakkam,Co-working Space,515
2024-08-25,Nungambakkam,Co-working Space,461
2024-09-24,Nungambakkam,Co-working Space,439
2024-10-24,Nungambakkam,Co-working Space,416
2024-11-23,Nungambakkam,Co-working Space,380
2024-12-23,Nungambakkam,Co-working Space,400
2025-01-22,Nungambakkam,Co-working Space,426
2025-02-21,Nungambakkam,Co-working Space,424
2025-03-23,Nungambakkam,Co-working Space,439
2025-04-22,Nungambakkam,Co-working Space,435
2025-05-22,Nungambakkam,Co-working Space,456
2025-06-21,Nungambakkam,Co-working Space,453
2025-07-21,Nungambakkam,Co-working Space,416
2025-08-20,Nungambakkam,Co-working Space,390
2025-09-19,Nungambakkam,Co-working Space,363
2025-10-19,Nungambakkam,Co-working Space,323
2025-11-18,Nungambakkam,Co-working Space,316
2025-12-18,Nungambakkam,Co-working Space,329
2026-01-17,Nungambakkam,Co-working Space,318
2024-02-27,Nungambakkam,Hardware Store,769
2024-03-28,Nungambakkam,Hardware Store,817
2024-04-27,Nungambakkam,Hardware Store,830
2024-05-27,Nungambakkam,Hardware Store,806
2024-06-26,Nungambakkam,Hardware Store,815
2024-07-26,Nungambakkam,Hardware Store,788
2024-08-25,Nungambakkam,Hardware Store,774
2024-09-24,Nungambakkam,Hardware Store,726
2024-10-24,Nungambakkam,Hardware Store,710
2024-11-23,Nungambakkam,Hardware Store,707
2024-12-23,Nungambakkam,Hardware Store,699
2025-01-22,Nungambakkam,Hardware Store,732
2025-02-21,Nungambakkam,Hardware Store,729
2025-03-23,Nungambakkam,Hardware Store,782
2025-04-22,Nungambakkam,Hardware Store,793
2025-05-22,Nungambakkam,Hardware Store,780
2025-06-21,Nungambakkam,Hardware Store,768
2025-07-21,Nungambakkam,Hardware Store,757
2025-08-20,Nungambakkam,Hardware Store,741
2025-09-19,Nungambakkam,Hardware Store,693
2025-10-19,Nungambakkam,Hardware Store,688
2025-11-18,Nungambakkam,Hardware Store,655
2025-12-18,Nungambakkam,Hardware Store,663
2026-01-17,Nungambakkam,Hardware Store,690
2024-02-27,Nungambakkam,Pet Shop,761
2024-03-28,Nungambakkam,Pet Shop,796
2024-04-27,Nungambakkam,Pet Shop,850
2024-05-27,Nungambakkam,Pet Shop,849
2024-06-26,Nungambakkam,Pet Shop,901
2024-07-26,Nungambakkam,Pet Shop,880
2024-08-25,Nungambakkam,Pet Shop,885
2024-09-24,Nungambakkam,Pet Shop,881
2024-10-24,Nungambakkam,Pet Shop,917
2024-11-23,Nungambakkam,Pet Shop,951
2024-12-23,Nungambakkam,Pet Shop,985
2025-01-22,Nungambakkam,Pet Shop,1007
2025-02-21,Nungambakkam,Pet Shop,1068
2025-03-23,Nungambakkam,Pet Shop,1157
2025-04-22,Nungambakkam,Pet Shop,1210
2025-05-22,Nungambakkam,Pet Shop,1234
2025-06-21,Nungambakkam,Pet Shop,1265
2025-07-21,Nungambakkam,Pet Shop,1272
2025-08-20,Nungambakkam,Pet Shop,1324
2025-09-19,Nungambakkam,Pet Shop,1303
2025-10-19,Nungambakkam,Pet Shop,1345
2025-11-18,Nungambakkam,Pet Shop,1381
2025-12-18,Nungambakkam,Pet Shop,1428
2026-01-17,Nungambakkam,Pet Shop,1508
2024-02-27,Nungambakkam,Laundromat,697
2024-03-28,Nungambakkam,Laundromat,767
2024-04-27,Nungambakkam,Laundromat,824
2024-05-27,Nungambakkam,Laundromat,829
2024-06-26,Nungambakkam,Laundromat,854
2024-07-26,Nungambakkam,Laundromat,891
2024-08-25,Nungambakkam,Laundromat,904
2024-09-24,Nungambakkam,Laundromat,913
2024-10-24,Nungambakkam,Laundromat,910
2024-11-23,Nungambakkam,Laundromat,962
2024-12-23,Nungambakkam,Laundromat,1002
2025-01-22,Nungambakkam,Laundromat,1055
2025-02-21,Nungambakkam,Laundromat,1127
2025-03-23,Nungambakkam,Laundromat,1222
2025-04-22,Nungambakkam,Laundromat,1296
2025-05-22,Nungambakkam,Laundromat,1333
2025-06-21,Nungambakkam,Laundromat,1381
2025-07-21,Nungambakkam,Laundromat,1413
2025-08-20,Nungambakkam,Laundromat,1449
2025-09-19,Nungambakkam,Laundromat,1509
2025-10-19,Nungambakkam,Laundromat,1514
2025-11-18,Nungambakkam,Laundromat,1579
2025-12-18,Nungambakkam,Laundromat,1651
2026-01-17,Nungambakkam,Laundromat,1769
2024-02-27,Nungambakkam,Clinic,650
2024-03-28,Nungambakkam,Clinic,683
2024-04-27,Nungambakkam,Clinic,674
2024-05-27,Nungambakkam,Clinic,694
2024-06-26,Nungambakkam,Clinic,666
2024-07-26,Nungambakkam,Clinic,635
2024-08-25,Nungambakkam,Clinic,602
2024-09-24,Nungambakkam,Clinic,568
2024-10-24,Nungambakkam,Clinic,548
2024-11-23,Nungambakkam,Clinic,542
2024-12-23,Nungambakkam,Clinic,548
2025-01-22,Nungambakkam,Clinic,565
2025-02-21,Nungambakkam,Clinic,556
2025-03-23,Nungambakkam,Clinic,568
2025-04-22,Nungambakkam,Clinic,603
2025-05-22,Nungambakkam,Clinic,582
2025-06-21,Nungambakkam,Clinic,567
2025-07-21,Nungambakkam,Clinic,554
2025-08-20,Nungambakkam,Clinic,515
2025-09-19,Nungambakkam,Clinic,505
2025-10-19,Nungambakkam,Clinic,452
2025-11-18,Nungambakkam,Clinic,457
2025-12-18,Nungambakkam,Clinic,456
2026-01-17,Nungambakkam,Clinic,453
